1.	214.76053084399936	173.25114855407335	209.83369089656392
1.01	213.87237034470664	172.53465364694074	208.42088214750854
1.02	212.98954532572972	171.82246296688916	207.02929034786092
1.03	212.11213379824886	171.11463944692838	205.65842284284184
1.04	211.2402040722473	170.41123819393957	204.3078023284373
1.05	210.37381547252897	169.71230706629962	202.97696625680692
1.06	209.51301900227926	169.01788720918728	201.66546626894444
1.07	208.6578579582664	168.3280135508774	200.3728676531657
1.08	207.80836850143442	167.64271526304805	199.09874882808037
1.09	206.96458018632458	166.96201618787453	197.84270084878256
1.1	206.1265164524743	166.28593523444945	196.6043269350668
1.11	205.29419508068452	165.61448674686207	195.38324202054537
1.12	204.46762861680767	164.94768084607495	194.17907232160482
1.13	203.64682476549342	164.2855237475665	192.9914549252022
1.1400000000000001	202.8317867561316	163.62801805654297	191.8200373945552
1.15	202.02251368305332	162.97516304238516	190.66447739183505
1.16	201.21900082188435	162.32695489385617	189.52444231701972
1.17	200.42123992379925	161.68338695648146	188.39960896211196
1.18	199.62921948928238	161.04444995339676	187.28966317997106
1.19	198.84292502288042	160.4101321908615	186.1942995670462
1.2	198.06233927031377	159.78041974954075	185.1132211593419
1.21	197.28744243921003	159.1552966625748	184.04613914097783
1.22	196.5182124046249	158.53474508137688	182.9927725647437
1.23	195.75462490042904	157.91874543002766	181.95284808407857
1.24	194.99665369755502	157.30727654907102	180.92609969593758
1.25	194.24427077002773	156.7003158294532	179.91226849403475
1.26	193.497446449629	156.09783933729372	178.91110243197906
1.27	192.75614956998643	155.49982193012445	177.92235609584588
1.28	192.02034760081696	154.90623736518612	176.94579048575028
1.29	191.29000677300382	154.31705840033027	175.98117280600914
1.3	190.56509219513268	153.732256888031	175.0282762635034
1.31	189.84556796207175	153.15180386297845	174.0868798738692
1.32	189.1313972561355	152.57566962368938	173.1567682751665
1.33	188.42254244133343	152.0038238085393	172.23773154869153
1.34	187.71896515117058	151.4362354665929	171.32956504661593
1.35	187.02062637043292	150.8728731235815	170.43206922615283
1.3599999999999999	186.3274865113594	150.31370484335253	169.54504948996168
1.37	185.63950548457558	149.758698285093	168.66831603252163
1.38	184.95664276513656	149.2078207566076	167.8016836922149
1.3900000000000001	184.27885745400388	148.66103926391273	166.94497180887336
1.4	183.6061083352571	148.1183205573908	166.09800408655497
1.4100000000000001	182.93835392932118	147.57963117472917	165.26060846132833
1.42	182.27555254247224	147.04493748085753	164.43261697385205
1.43	181.6176623128635	146.5142057050779	163.61386564654828
1.44	180.96464125330118	145.9874019755725	162.80419436517815
1.45	180.31644729098008	145.4644923514595	162.0034467646361
1.46	179.67303830437822	144.94544285255623	161.21147011878853
1.47	179.03437215749383	144.43021948699885	160.42811523419073
1.48	178.4004067315975	143.91878827685767	159.65323634752372
1.49	177.77109995466037	143.411115281877	158.88669102659992
1.5	177.1464098286079	142.90716662146133	158.1283400747932
1.51	176.5262944545401	142.40690849502133	157.37804743875577
1.52	175.91071205604905	141.91030720078393	156.63568011929124
1.53	175.29962100075608	141.4173291531671	155.90110808525753
1.54	174.6929798201833	140.9279408988105	155.17420419038092
1.55	174.09074722806685	140.44210913134916	154.45484409286593
1.56	173.4928821372113	139.95980070501014	153.74290617769276
1.57	172.8993436749801	139.48098264710882	153.03827148149725
1.58	172.31009119750857	139.00562216951514	152.3408236199338
1.5899999999999999	171.72508430272228	138.53368667915547	151.6504487174258
1.6	171.14428284223817	138.06514378761338	150.96703533921243
1.6099999999999999	170.56764693221848	137.59996131988612	150.29047442560463
1.62	169.9951369632479	137.13810732235217	149.62065922836584
1.63	169.42671360929398	136.67955007000018	148.95748524913972
1.6400000000000001	168.86233783581235	136.2242580729674	148.3008501798453
1.65	168.30197090705104	135.77220008243216	147.65065384496936
1.6600000000000001	167.74557439260616	135.32334509590268	147.0067981456834
1.67	167.19311017327794	134.87766236194082	146.36918700572
1.6800000000000002	166.64454044627206	134.43512138435872	145.73772631894244
1.69	166.09982772979026	133.99569192592145	145.11232389854726
1.7000000000000002	165.55893486704946	133.55934401158976	144.49288942783969
1.71	165.02182502976754	133.12604793133195	143.87933441252565
1.72	164.48846172115083	132.69577424253407	143.271572134466
1.73	163.958808778417	132.26849377203484	142.66951760684046
1.74	163.43283037488408	131.8441776178114	142.07308753067167
1.75	162.9104910216544	131.42279715033726	141.48220025266087
1.76	162.39175556892235	131.00432401363776	140.8967757242895
1.77	161.87658920692976	130.58873012606037	140.31673546214216
1.78	161.36495746659432	130.17598768078196	139.7420025094087
1.79	160.85682621983347	129.76606914607004	139.17250139852433
1.8	160.352161679605	129.3589472653153	138.60815811490892
1.81	159.85093039968365	128.95459505685164	138.04890006176763
1.82	159.35309927419394	128.55298581357914	137.4946560259162
1.83	158.85863553691524	128.15409310240352	136.94535614459738
1.8399999999999999	158.36750676037659	127.75789076350594	136.40093187325346
1.85	157.87968085475654	127.3643529094554	135.86131595422415
1.8599999999999999	157.39512606660253	126.97345392417563	135.3264423863379
1.87	156.91381097738315	126.58516846177736	134.79624639536743
1.88	156.43570450188696	126.19947144526634	134.2706644053206
1.8900000000000001	155.96077588647887	125.81633806513692	133.7496340105394
1.9	155.48899470722625	125.43574377786037	133.23309394858012
1.9100000000000001	155.02033086790493	125.05766430427605	132.72098407384942
1.92	154.55475459789486	124.6820756278942	132.213245331972
1.9300000000000002	154.09223644997556	124.30895399311704	131.7098197348654
1.94	153.63274729802893	123.93827590338596	131.2106503365003
1.9500000000000002	153.1762583346589	123.57001811926098	130.7156812093232
1.96	152.72274106873493	123.20415765643921	130.22485742132145
1.97	152.27216732286604	122.84067178371711	129.73812501370915
1.98	151.82450923081382	122.47953802090333	129.255430979215
1.99	151.37973923484893	122.12073413668644	128.7767232409535
2.	150.93783008305815	121.76423814646225	128.30195063185974
2.01	150.49875482660747	121.41002831012591	127.8310628746723
2.02	150.06248681696567	121.05808312983231	127.36401056244517
2.0300000000000002	149.62899970309437	120.70838134772906	126.90074513957411
2.04	149.19826742860843	120.36090194366572	126.44121888332046
2.05	148.77026422891097	120.01562413288276	125.98538488581752
2.06	148.3449646283074	119.67252736368319	125.53319703654502
2.0700000000000003	147.92234343710183	119.33159131509034	125.08461000525723
2.08	147.50237574867984	118.99279589449436	124.63957922535116
2.09	147.08503693658002	118.65612123528983	124.19806087766118
2.1	146.67030265155825	118.32154769450749	123.76001187466805
2.1100000000000003	146.25814881864727	117.98905585044204	123.3253898451093
2.12	145.84855163421366	117.65862650027816	122.89415311897959
2.13	145.4414875630155	117.33024065771659	122.46626071290883
2.14	145.03693333526263	117.00387955060279	122.04167231590793
2.1500000000000004	144.63486594368126	116.67952461855893	121.62034827547023
2.16	144.23526264058614	116.35715751062175	121.20224958401963
2.17	143.8381009349604	116.03676008288707	120.78733786569367
2.1799999999999997	143.4433585895462	115.71831439616255	120.37557536345348
2.19	143.05101361794735	115.40180271363046	119.96692492651013
2.2	142.66104428174484	115.0872074985207	119.56134999805869
2.21	142.27342908762768	114.77451141179614	119.15881460331128
2.2199999999999998	141.88814678453912	114.46369730985047	118.75928333782026
2.23	141.50517636084015	114.15474824222	118.3627213560838
2.24	141.12449704149174	113.84764744931029	117.96909436042543
2.25	140.7460882852552	113.54237836013804	117.57836859014029
2.26	140.36992978191353	113.23892459008908	117.19051081090007
2.27	139.99600144951273	112.93726993869318	116.80548830441
2.2800000000000002	139.62428343162586	112.63739838741674	116.42326885831073
2.29	139.2547560946381	112.33929409747272	116.04382075631804
2.3	138.88740002505577	112.04294140764958	115.66711276859387
2.31	138.52219602683752	111.74832483215877	115.29311414234306
2.3200000000000003	138.15912511875115	111.45542905850182	114.92179459262863
2.33	137.7981685317532	111.16423894535674	114.55312429340012
2.34	137.43930770639403	110.87473952048481	114.1870738687293
2.35	137.082524290248	110.58691597865695	113.82361438424776
2.3600000000000003	136.72780013536868	110.30075367960141	113.46271733878022
2.37	136.37511729577045	110.01623814597153	113.1043546561693
2.38	136.02445802493472	109.73335506133458	112.74849867728594
2.39	135.67580477334366	109.45209026818156	112.39512215222088
2.4000000000000004	135.32914018603896	109.17242976595834	112.0441982326524
2.41	134.98444710020757	108.89435970911765	111.69570046438534
2.42	134.64170854279385	108.61786640519286	111.34960278005734
2.4299999999999997	134.30090772813747	108.34293631289266	111.00587949200765
2.44	133.9620280556391	108.06955604021759	110.66450528530446
