0.	0.	20.500000000000004	20.500000000000004	61.50000000000001	61.50000000000001	61.50000000000001
0.01	-0.0007199733625986398	20.50043198401756	20.499784007991224	61.49989714666249	61.50005142666876	61.50010285333752
0.02	-0.002879893450394559	20.50172793607024	20.49913603196488	61.49958858664995	61.50020570667503	61.50041141335006
0.03	-0.006479760263387758	20.503887856158034	20.498056071920985	61.49907431996238	61.50046284001881	61.50092568003763
0.04	-0.011519573801578236	20.50691174428095	20.49654412785953	61.49835434659978	61.500822826700116	61.50164565340023
0.05	-0.017999334064965993	20.51079960043898	20.494600199780514	61.49742866656215	61.501285666718935	61.50257133343786
0.06	-0.025919041053551032	20.515551424632132	20.492224287683936	61.4962972798495	61.50185136007526	61.503702720150514
0.07	-0.03527869476733336	20.521167216860405	20.489416391569804	61.49496018646182	61.5025199067691	61.5050398135382
0.08	-0.046078295206312944	20.527646977123787	20.48617651143811	61.49341738639911	61.503291306800456	61.506582613600905
0.09	-0.058317842370489814	20.534990705422295	20.482504647288856	61.49166887966136	61.50416556016932	61.508331120338646
0.1	-0.07199733625986397	20.543198401755923	20.478400799122042	61.4897146662486	61.50514266687571	61.51028533375141
0.11	-0.0871167768744354	20.552270066124663	20.47386496693767	61.487554746160804	61.506222626919616	61.51244525383921
0.12	-0.10367616421420413	20.562205698528526	20.468897150735742	61.48518911939797	61.50740544030102	61.514810880602035
0.13	-0.12167549827917011	20.5730052989675	20.46349735051625	61.48261778596012	61.50869110701995	61.51738221403989
0.14	-0.14111477906933345	20.5846688674416	20.457665566279204	61.47984074584724	61.51007962707639	61.52015925415277
0.15	-0.16199400658469396	20.597196403950818	20.451401798024595	61.476857999059334	61.51157100047034	61.52314200094068
0.16	-0.18431318082525178	20.610587908495155	20.444706045752426	61.4736695455964	61.51316522720181	61.52633045440361
0.17	-0.2080723017910069	20.624843381074605	20.4375783094627	61.470275385458436	61.51486230727079	61.52972461454158
0.18	-0.23327136948195926	20.639962821689178	20.430018589155413	61.46667551864544	61.51666224067729	61.533324481354576
0.19	-0.25991038389810894	20.65594623033887	20.422026884830572	61.46286994515742	61.518565027421296	61.53713005484259
0.2	-0.2879893450394559	20.672793607023678	20.413603196488168	61.45885866499437	61.520570667502824	61.54114133500565
0.21	-0.31750825290600015	20.690504951743602	20.4047475241282	61.45464167815629	61.52267916092186	61.545358321843715
0.22	-0.3484671074977416	20.709080264498645	20.39545986775068	61.450218984643186	61.524890507678414	61.54978101535682
0.23	-0.38086590881468046	20.728519545288812	20.385740227355598	61.445590584455054	61.52720470777248	61.55440941554496
0.24	-0.4147046568568165	20.748822794114094	20.375588602942955	61.44075647759189	61.52962176120407	61.55924352240812
0.25	-0.4499833516241499	20.76999001097449	20.36500499451276	61.4357166640537	61.53214166797316	61.56428333594631
0.26	-0.48670199311668044	20.79202119587001	20.353989402064997	61.43047114384048	61.53476442807977	61.569528856159536
0.27	-0.5248605813344084	20.814916348800647	20.342541825599678	61.42501991695224	61.53749004152389	61.57498008304778
0.28	-0.5644591162773338	20.8386754697664	20.3306622651168	61.41936298338896	61.540318508305525	61.58063701661106
0.29	-0.6054975979454559	20.863298558767276	20.318350720616365	61.41350034315066	61.54324982842468	61.586499656849355
0.3	-0.6479760263387758	20.88878561580327	20.30560719209837	61.40743199623732	61.54628400188134	61.592568003762686
0.31	-0.6918944014572928	20.91513664087438	20.292431679562814	61.401157942648965	61.549421028675525	61.59884205735105
0.32	-0.7372527233010071	20.942351633980607	20.2788241830097	61.394678182385576	61.55266090880722	61.60532181761444
0.33	-0.7840509918699187	20.97043059512195	20.264784702439027	61.387992715447155	61.55600364227643	61.61200728455285
0.34	-0.8322892071640275	20.99937352429842	20.250313237850794	61.381101541833715	61.55944922908315	61.6188984581663
0.35000000000000003	-0.8819673691833337	21.029180421510002	20.235409789245	61.37400466154524	61.56299766922739	61.625995338454764
0.36	-0.933085477927837	21.059851286756704	20.22007435662165	61.366702074581745	61.56664896270914	61.63329792541826
0.37	-0.9856435333975379	21.091386120038525	20.20430693998074	61.359193780943215	61.5704031095284	61.6408062190568
0.38	-1.0396415355924358	21.123784921355462	20.18810753932227	61.35147978062966	61.57426010968518	61.64852021937035
0.39	-1.0950794845125311	21.15704769070752	20.171476154646243	61.34356007364107	61.57821996317948	61.656439926358935
0.4	-1.1519573801578236	21.191174428094694	20.154412785952655	61.33543465997746	61.582282670011274	61.664565340022556
0.41000000000000003	-1.2102752225283133	21.22616513351699	20.136917433241507	61.32710353963882	61.5864482301806	61.672896460361194
0.42	-1.2700330116240006	21.262019806974404	20.118990096512803	61.31856671262515	61.590716643687436	61.681433287374865
0.43	-1.331230747444885	21.29873844846693	20.100630775766536	61.30982417893645	61.59508791053178	61.69017582106356
0.44	-1.3938684299909665	21.336321057994585	20.081839471002713	61.30087593857273	61.59956203071365	61.699124061427284
0.45	-1.4579460592622455	21.374767635557347	20.062616182221326	61.29172199153397	61.60413900423302	61.708278008466046
0.46	-1.5234636352587219	21.414078181155237	20.042960909422384	61.28236233782019	61.60881883108992	61.717637662179825
0.47000000000000003	-1.5904211579803953	21.45425269478824	20.02287365260588	61.272796977431376	61.613601511284315	61.72720302256864
0.48	-1.658818627427266	21.495291176456362	20.002354411771822	61.26302591036754	61.61848704481624	61.73697408963247
0.49	-1.7286560435993343	21.537193626159603	19.9814031869202	61.253049136628675	61.62347543168567	61.74695086337134
0.5	-1.7999334064965995	21.57996004389796	19.960019978051022	61.24286665621478	61.62856667189262	61.757133343785235
