x	y	err
-3.1000000000000005	0.16713503261980941	0.07541628310155692
-2.0999999999999996	0.21451763913086205	0.06422953964708063
-1.9999999999999996	0.15663155214012572	0.0425993842333517
-1.8999999999999995	0.14866774414419384	0.05294160550180982
-1.7999999999999994	0.050299744197226826	0.015743355438805617
-1.6999999999999993	0.15149870964081932	0.22706463840076557
-1.5999999999999992	0.1366801522463605	0.06432116940607188
-1.4999999999999991	0.10787779119283492	0.04899566134729372
-1.399999999999999	0.12841426020424643	0.05642491497882198
-1.299999999999999	0.0952270660769918	0.03886213410906942
-1.1999999999999988	0.16965604867032355	0.11378701936425592
-1.0999999999999988	0.15389591809575556	0.03743057600158296
-0.9999999999999987	0.180017007611506	0.06800455067042116
-0.8999999999999986	0.1417010384322871	0.047588824631505156
-0.8000000000000007	0.14808715573477055	0.0873995957052369
-0.6999999999999984	0.13062559798582554	0.014329371840481307
-0.6000000000000005	0.13366305926449012	0.028977581760463847
-0.5000000000000004	0.17363380981127083	0.0559820521605512
-0.40000000000000036	0.12566598237641408	0.03395185897147863
-0.30000000000000027	0.21976376464589312	0.08367059716173181
-0.20000000000000018	0.09381753854156585	0.02750374780469362
-0.10000000000000009	0.1176726291070275	0.036192110439286794
0.	0.14467780599460062	0.07453160842641121
0.10000000000000009	0.1281143499109448	0.029072046781883354
0.20000000000000018	0.0823675348265705	0.022837710711856467
0.30000000000000027	0.0764321617621865	0.03647101503876215
0.40000000000000036	0.22888505062534045	0.049162061702629004
0.5000000000000004	0.12523536177224334	0.03819947581103711
0.6000000000000005	0.11707547400942767	0.0314638112027914
0.7000000000000006	0.23339133773300255	0.05299777747378522
0.8000000000000007	0.18296758382317577	0.06445428699371004
0.9000000000000008	0.10449567794276188	0.03144694349403352
1.0000000000000009	0.20973347536483236	0.18353690386375582
1.100000000000001	0.2425618175461509	0.02941095961383392
1.200000000000001	0.16377430928444142	0.09620977565587692
1.3000000000000012	0.09594695156765105	0.03710884553026937
1.4000000000000012	0.11609876079362749	0.10798789002804368
1.4999999999999991	0.21402907820585065	0.01467363669373642
1.6000000000000014	0.16886687436172612	0.050634416423273404
2.4	0.14453478095920527	0.05855476848279482
3.400000000000001	0.10306829312416153	0.034995793114692926
