x	y	err
-3.1000000000000005	1.8793767405067858	1.0317463971346867
-2.0999999999999996	3.9140285616762838	1.2166025042354103
-1.9999999999999996	4.198194179001426	0.8332925795412977
-1.8999999999999995	3.7220207622115553	0.2726213546920354
-1.7999999999999994	4.440476365136854	0.33462297526299845
-1.6999999999999993	4.990876755625903	0.26931426148363485
-1.5999999999999992	5.978436926473543	0.5379723593235063
-1.4999999999999991	6.7325208057854065	0.26673913021951345
-1.399999999999999	7.663318222502845	0.46272493947478816
-1.299999999999999	8.07694302811829	0.1497514233407702
-1.1999999999999988	8.574419672686863	0.2603020518624292
-1.0999999999999988	9.07786701692308	0.23895043427430723
-0.9999999999999987	9.406102383633163	0.09630074450646596
-0.8999999999999986	9.322036591469033	0.0949730072986898
-0.8000000000000007	9.116488917156584	0.129770267476176
-0.6999999999999984	9.090478535985945	0.10719351388390583
-0.6000000000000005	8.485280499424494	0.3141793373815952
-0.5000000000000004	7.8996888863013535	0.2634719550675695
-0.40000000000000036	7.40307071174754	0.20820597268840935
-0.30000000000000027	6.812135027006347	0.2480178317139375
-0.20000000000000018	6.366944826015971	0.2019758174340459
-0.10000000000000009	5.984114380409986	0.13184105232806703
0.	5.7521870992625255	0.1050797781386461
0.10000000000000009	5.5699677590256	0.07057285311040076
0.20000000000000018	5.496379504357935	0.06791411540483079
0.30000000000000027	5.277765122101585	0.06360950147337087
0.40000000000000036	5.1842814122441645	0.016616084816402595
0.5000000000000004	5.019212053809979	0.15005344562792008
0.6000000000000005	4.892368274516141	0.03737771432611969
0.7000000000000006	4.863361489320197	0.0302848891724
0.8000000000000007	4.581167786423649	0.1261290644089699
0.9000000000000008	4.483639008065951	0.02540134347472258
1.0000000000000009	4.311232461292734	0.11484574427856215
1.100000000000001	3.967496612419107	0.17893870602829962
1.200000000000001	3.7599498665950146	0.026038241519499267
1.3000000000000012	3.6434033813669573	0.0636620459140347
1.4000000000000012	3.4809028337964163	0.0799864440455409
1.4999999999999991	4.620925876583627	2.7534372654402097
1.6000000000000014	3.3909537477086378	0.028943158815693176
2.4	3.2068260668510034	0.0987042506935275
3.400000000000001	3.1803966048548733	0.03228274804849436
